renda;compras;idade;scrcrdt;sexo
4996.925764481909;3644.486873504282;24.0;662.0;1.0
4559.025326083796;3770.453230861595;24.0;;
4662.315475901971;4329.79997435591;24.0;662.0;1.0
4484.582445519883;4303.120606285;24.0;662.0;1.0
4795.474774998409;4533.488160055347;24.0;662.0;1.0
5020.067579853544;4493.42721999635;24.0;662.0;1.0
;3680.153855054247;24.0;;1.0
4395.282628238298;;;662.0;1.0
4760.358017358329;4201.245544623788;24.0;662.0;1.0
4774.047480001085;4424.127441326659;24.0;662.0;1.0
5283.206416321311;3970.668691206686;24.0;662.0;1.0
4777.726972314769;3979.2589286549214;24.0;662.0;1.0
;3918.2645939215454;24.0;662.0;
4591.751857606306;3736.1600350412305;24.0;662.0;1.0
4804.166149124889;3957.1426740072293;24.0;662.0;1.0
4524.608751129258;3863.9053745440547;24.0;662.0;1.0
4675.75769385575;4335.195236032855;24.0;;1.0
4947.347170409407;4360.004418390026;;;1.0
4752.68264158262;4288.640622046394;24.0;662.0;1.0
4339.441246738212;3994.9811477908784;24.0;662.0;1.0
4450.909614241756;3533.5807976218966;24.0;662.0;1.0
4617.873787816592;4338.722441400383;24.0;662.0;1.0
4969.374503477767;4422.008577995877;24.0;662.0;1.0
4818.599072012458;3982.5275997899766;24.0;662.0;1.0
4784.430770093415;4518.142646428781;24.0;662.0;
4242.795797111229;4136.175737872457;24.0;662.0;1.0
4568.199621593273;;;662.0;1.0
4819.121402025986;4246.376875739156;24.0;662.0;1.0
;3579.691415341257;24.0;662.0;1.0
4653.567752429513;;24.0;662.0;1.0
5198.8177866802525;3620.784008855655;24.0;662.0;1.0
5032.672123137404;4129.612223137106;24.0;;1.0
4334.462286057898;3814.176517226299;24.0;662.0;1.0
4575.781208440983;4037.2991803993305;24.0;662.0;1.0
4586.995277999024;4443.180362285532;24.0;662.0;1.0
5003.3350646295;4109.892265307377;24.0;662.0;1.0
5054.948604002034;4166.749005666558;24.0;662.0;1.0
4863.503210008312;4032.747767417341;;662.0;
5035.362130691859;4141.914831535257;24.0;662.0;1.0
4532.397445971561;3790.397789661898;;662.0;1.0
4635.977184020589;4044.158103405913;24.0;662.0;1.0
;4056.6120377939515;24.0;;1.0
4541.560784778114;3779.061115872474;24.0;662.0;1.0
4672.083609145875;3874.1715850698474;24.0;662.0;1.0
4972.334755170982;4221.035063301342;24.0;662.0;1.0
4219.750860565934;3637.8839491875797;24.0;662.0;1.0
4967.677993488657;4236.207144028407;24.0;662.0;1.0
4366.368313108536;4132.587123980175;24.0;;
4652.3602684625075;4173.845147738914;24.0;662.0;1.0
4857.6756273619885;4491.790734529266;24.0;662.0;1.0
4366.967124286275;4187.953983369278;24.0;662.0;1.0
4673.586369193802;;24.0;662.0;1.0
4621.057992740208;4062.2279727910413;24.0;662.0;
4315.7507636522105;3406.04617978481;;662.0;1.0
5027.860036821851;4473.631560140209;24.0;662.0;1.0
4311.038883965164;;24.0;662.0;1.0
4731.101971485616;4154.834521773627;24.0;662.0;1.0
5320.343549155767;4101.624224909025;24.0;;1.0
5048.07512920122;4259.279445146242;24.0;662.0;
4639.08607469541;4289.914836363527;24.0;662.0;1.0
4890.124396878596;4106.320243326052;24.0;662.0;1.0
4939.636654309268;4009.5940128257444;;662.0;1.0
4800.19603871115;4070.964473474413;24.0;662.0;1.0
4970.588780113434;4450.653554274053;24.0;662.0;1.0
4643.423459495779;4224.650028808314;24.0;662.0;1.0
4825.70740417958;3993.3494585210697;;;
4485.668187826191;4284.176382343706;24.0;662.0;1.0
4622.951812200607;4033.3876481138896;24.0;;1.0
4822.276216994347;4424.671249657111;24.0;;1.0
4987.930377417633;4337.724794608151;24.0;662.0;
4742.737982725071;3441.319700674144;24.0;662.0;1.0
4433.653785087515;3562.7248110564756;24.0;;1.0
4809.233549754782;3898.987260419456;24.0;662.0;1.0
4477.16256180031;3599.841727202737;24.0;662.0;1.0
5161.740718831848;4152.316231247342;24.0;662.0;1.0
5062.737706429043;;;662.0;1.0
4716.657602931511;3783.53044360101;24.0;662.0;1.0
4382.3897854304905;3577.996693384164;24.0;662.0;1.0
4741.708169577617;3805.081756122341;24.0;662.0;
4829.331573795491;4545.842692503941;24.0;;
4593.286212257086;3984.2128156369527;24.0;662.0;
4413.835892537494;3882.7289852604968;24.0;662.0;1.0
4184.746857928945;;24.0;662.0;1.0
5018.089517401703;3981.789859207012;24.0;662.0;1.0
4118.390566072122;3323.193365436585;24.0;;1.0
4387.476249212718;4197.097522986077;24.0;662.0;1.0
5106.394305714394;4231.536656393124;24.0;662.0;1.0
4620.306498198069;;24.0;662.0;1.0
4468.572134693609;3605.4935759914274;24.0;;1.0
4820.67825644838;3938.7040174876593;;;1.0
4517.833542233698;4344.104383475094;24.0;662.0;1.0
4565.259089743338;4277.97126005241;;662.0;1.0
4578.170796920252;4281.6805216394005;24.0;662.0;1.0
4888.962708956711;4312.478051618602;24.0;662.0;1.0
5353.7161347409265;4277.085308471122;24.0;662.0;1.0
4563.388031405795;4420.299584694355;24.0;662.0;1.0
4417.164035946005;3877.640565804785;24.0;662.0;1.0
4733.570697299634;3753.106365399837;24.0;662.0;1.0
4723.995978504425;4134.449669887447;24.0;662.0;1.0
4510.654384432041;4180.055097731934;24.0;662.0;
4994.416126447074;3828.1533655329517;24.0;662.0;1.0
;4327.752975631873;24.0;662.0;
;3646.4099536746535;24.0;;1.0
4609.122590057003;4198.469455662889;24.0;662.0;
4681.772907835916;3933.193357654251;24.0;662.0;1.0
4949.656510227197;4383.338347226667;24.0;662.0;1.0
4479.312671559973;4045.9123127521566;24.0;662.0;1.0
4910.642752752045;4067.3382755170824;24.0;;1.0
4543.579519804276;;24.0;662.0;1.0
4888.273932768986;4521.879582096334;;662.0;1.0
4590.370103575766;3676.334657050581;24.0;662.0;1.0
;4142.022450314988;24.0;662.0;1.0
4596.814839561807;4354.914476891818;24.0;662.0;1.0
4738.769825031185;4569.28945275994;24.0;;1.0
4677.958483198041;4068.705670990328;24.0;662.0;1.0
4868.680969790333;4314.272130497753;24.0;662.0;
5260.381329900809;4218.9271301031695;24.0;662.0;1.0
4382.40208214358;3806.1191623759037;24.0;662.0;1.0
4412.21450868141;4079.8037128558667;24.0;662.0;1.0
4982.628621246025;4229.265781666218;24.0;;1.0
4772.102990595189;4112.0087727952405;24.0;662.0;1.0
5222.5766376930205;4319.539329129134;24.0;662.0;1.0
4745.772223093587;4237.021799843611;24.0;662.0;1.0
4702.673656519941;4173.637135063181;24.0;662.0;1.0
;4163.034617891434;24.0;662.0;1.0
4846.798505271795;3850.2902007689927;24.0;662.0;1.0
5072.1446920164735;3881.782239475582;24.0;662.0;1.0
4937.548226126224;3911.128266322117;;;1.0
5008.972099947666;4510.599468096376;24.0;662.0;1.0
4921.373504495811;4156.250717760852;24.0;662.0;1.0
5153.9770699505025;4195.569563507815;24.0;662.0;1.0
;3948.702620076649;24.0;662.0;1.0
4579.483012798915;4331.188870954646;24.0;662.0;1.0
4858.4308138635115;3752.015478199687;24.0;662.0;1.0
4642.6131994581165;4248.0374967625;24.0;662.0;1.0
4456.082209782828;3813.262321121771;24.0;662.0;1.0
4841.483269726351;;24.0;662.0;1.0
4869.493099877388;4417.73466226757;24.0;662.0;1.0
4966.613059731831;4294.028509617174;24.0;;1.0
4869.25950497675;;24.0;662.0;1.0
;4250.556305556011;;662.0;1.0
4788.553839844483;4339.618529509233;24.0;662.0;
4533.523736033602;4222.616683329439;24.0;662.0;
4752.0843008032325;4561.304059829874;24.0;662.0;1.0
4439.534356539807;3998.5249002190544;24.0;662.0;1.0
4580.8454331866715;4035.7559049267584;24.0;662.0;1.0
4617.591197046012;4082.640892133942;24.0;662.0;1.0
4480.9885642499585;4127.573992125765;;662.0;1.0
4877.0931939465445;4008.6844656036815;24.0;662.0;1.0
5092.713683819294;4430.823303399644;24.0;662.0;1.0
;4362.077089211873;24.0;662.0;1.0
;4279.7720614580485;24.0;662.0;1.0
4947.798676246631;3954.1421332701366;24.0;;1.0
4652.460789190738;3701.7773932614655;24.0;662.0;1.0
4278.130252178595;3501.9364820511014;24.0;662.0;1.0
;3961.35291602503;24.0;662.0;1.0
4413.704310336042;3778.2807560477886;24.0;662.0;1.0
4795.5951863493065;4565.255939814819;24.0;662.0;1.0
5000.51125245252;4261.700313328225;24.0;662.0;1.0
;4024.5273109291284;24.0;662.0;1.0
4888.65555729718;4473.123282948221;24.0;662.0;1.0
4706.641256826351;4367.8043652883825;24.0;662.0;1.0
4932.646461561519;4576.985695801453;24.0;662.0;1.0
4932.53571830238;;;662.0;1.0
5283.096554433449;4081.8388514123067;24.0;662.0;
4982.322968183182;3849.4037988676296;24.0;662.0;1.0
5488.376259451629;4548.560516515392;24.0;;
5023.22752721245;3939.75360334684;24.0;662.0;1.0
;4080.4991387757514;24.0;;1.0
4106.621239655978;3605.0746357978173;;662.0;
4662.319631927769;4030.661979105839;24.0;;1.0
4827.374236816102;4209.850981168668;24.0;662.0;1.0
4736.59358763096;4171.927234220081;24.0;;1.0
;4372.1136383573685;;662.0;1.0
4469.050939654845;3992.2997820853543;24.0;662.0;1.0
4608.48906083747;4287.465964619495;24.0;662.0;1.0
;4013.600220819793;24.0;662.0;1.0
4466.890690711084;4020.662724685095;24.0;662.0;1.0
4657.297279053259;4483.860874305597;24.0;662.0;1.0
4561.943159500336;4519.236288489557;24.0;662.0;1.0
5014.650557945363;4056.659241545017;24.0;;1.0
5349.517787053484;3930.9484981817986;24.0;662.0;1.0
4938.923949082063;4039.2280512854722;24.0;662.0;1.0
5175.861295596543;4793.93654822027;24.0;662.0;1.0
4778.697906481501;4366.473383785494;24.0;662.0;1.0
4648.400214121131;4006.911540619047;;662.0;1.0
4888.08865301263;4389.548815713939;24.0;662.0;1.0
5034.2533893360805;4217.205091946585;24.0;662.0;1.0
5216.499782261218;3961.348246648354;24.0;662.0;1.0
4536.646571108691;4128.06172814992;24.0;662.0;
;3830.324811727186;;662.0;1.0
4812.678808722982;;;662.0;1.0
4178.912400596965;3672.3774612397056;24.0;662.0;1.0
4766.103171165084;3872.072683406144;;662.0;1.0
4780.245021055913;4222.450999681173;24.0;662.0;1.0
4965.156174258408;4065.1822060632803;24.0;;1.0
;4549.439855826772;24.0;662.0;1.0
4667.281036926192;4519.156987315052;24.0;662.0;1.0
4592.050410059359;4122.716853138087;24.0;662.0;
4768.890184687745;4060.795588719616;24.0;662.0;
5205.269360022357;4788.250251806552;24.0;662.0;1.0
4826.063714669565;4341.720248347264;24.0;662.0;1.0
4922.619076521625;4318.59382968861;24.0;662.0;1.0
4646.308236141305;4246.057199401161;24.0;;
4624.109226410986;;24.0;662.0;1.0
4762.720034553298;4138.474000705748;24.0;662.0;
5082.330222171865;4286.991125099049;24.0;662.0;1.0
4877.910883748938;4387.03611135569;24.0;;1.0
4580.301075446081;3966.4461531651614;24.0;662.0;1.0
4404.5077777804;3570.9842668800798;24.0;662.0;1.0
4802.728856585974;4006.8170020420325;24.0;662.0;
5022.604056586589;4298.863219439879;24.0;;1.0
4902.810842344693;3789.6094953624124;24.0;662.0;1.0
4761.876626272049;3710.9251764276237;24.0;662.0;1.0
;3300.390327984873;24.0;662.0;1.0
4743.268128960315;4371.035393001175;24.0;;1.0
4849.495782420989;4061.034812787559;24.0;662.0;1.0
;4323.594702222133;24.0;662.0;1.0
5163.919161450593;4826.212856184733;24.0;662.0;1.0
4874.806741194145;4161.794928625779;24.0;662.0;1.0
4974.115547963478;4653.357986460693;24.0;662.0;
5296.908123478946;4150.342105346407;24.0;662.0;1.0
4160.301077173384;3701.3642632990045;24.0;662.0;1.0
4440.755503159653;4355.403823796839;24.0;662.0;1.0
4521.61707355835;4172.089781858269;24.0;662.0;1.0
4597.631186552504;;24.0;662.0;1.0
5009.222166459509;4489.133177635245;24.0;662.0;1.0
4428.947824628835;3938.5978601586276;24.0;662.0;
4426.585247077939;;24.0;662.0;1.0
4634.938125709854;4517.248019837285;;662.0;1.0
5079.377647118135;3973.6885492807023;24.0;662.0;1.0
4469.6968222577325;4122.089902477269;24.0;662.0;1.0
5045.17072099542;4031.20716164292;24.0;662.0;1.0
5162.210798628661;4343.442346829622;24.0;662.0;1.0
4945.873709845746;4277.506231788651;24.0;662.0;
4746.385576848387;4334.638821241976;24.0;662.0;1.0
4688.081090000198;3870.5428672755634;;662.0;1.0
4162.52451054734;3912.887145916914;24.0;662.0;1.0
4336.4351013851;4288.763352324041;24.0;662.0;1.0
4714.479857542361;4052.1141884361314;;662.0;1.0
4575.761688942504;4040.824095186374;24.0;662.0;1.0
;;24.0;662.0;1.0
4454.665813148099;;24.0;662.0;1.0
4855.222113474981;4377.477600182225;24.0;662.0;1.0
4735.186344797369;4202.307240364137;24.0;662.0;1.0
;4214.935518509312;;662.0;1.0
4599.128485319696;4302.493441365856;24.0;662.0;1.0
4244.721657312634;4212.496285510297;24.0;662.0;1.0
4910.053564396367;;24.0;662.0;
5038.140791267218;4105.575984860557;24.0;662.0;1.0
4869.579487644458;;24.0;662.0;1.0
;4081.2026065841997;24.0;662.0;1.0
4657.284683234831;4365.261108873384;24.0;662.0;1.0
4355.703632364715;;24.0;;1.0
4880.001326234735;;24.0;662.0;1.0
4936.481591124471;4254.102857671756;24.0;;1.0
4547.8989962293235;4371.702637371143;24.0;662.0;1.0
4667.8336912081795;4132.086109125074;24.0;662.0;
4909.621026389453;4367.252923095949;24.0;662.0;1.0
4560.9451536887955;4067.044909397069;24.0;662.0;1.0
4744.30709678807;3861.991445115234;24.0;;1.0
4511.881728351637;3865.7204322857333;24.0;662.0;
4758.442292100431;4028.8274116027364;24.0;662.0;1.0
4766.721542414552;4406.593451715228;24.0;662.0;1.0
5186.751960801911;4229.767508966016;24.0;662.0;1.0
4216.964423194722;3416.410531166717;24.0;662.0;1.0
4454.961883629719;3564.1134596568413;24.0;;1.0
4698.645616280423;4347.337832719961;;662.0;1.0
4295.296203473897;3606.985957422592;24.0;662.0;1.0
4819.086199561937;4156.886041788302;24.0;662.0;1.0
4490.812973648677;;24.0;662.0;1.0
4294.793250116182;3521.615169284831;24.0;662.0;1.0
4947.817489511421;3888.616167618082;;662.0;1.0
4323.616119977913;4000.420845397072;24.0;662.0;1.0
4538.287829854566;4102.397323491351;24.0;662.0;1.0
4800.796928920468;3580.9160332138526;24.0;662.0;
4716.082511760059;4039.105889508192;;662.0;1.0
4494.487455266697;3607.553420618713;24.0;662.0;1.0
4660.332899146204;4212.896832052084;24.0;662.0;1.0
4507.156012944284;4232.99077349451;24.0;662.0;
4754.117578181789;4571.382022613184;24.0;;
5110.748999672534;4379.951510782952;24.0;;1.0
4711.282330608047;4095.5442002930636;24.0;662.0;1.0
4787.803477771984;4152.887215867547;;662.0;1.0
4729.595328118157;;24.0;662.0;1.0
5056.903611807224;;24.0;662.0;1.0
5012.9210408967665;4337.329332608661;24.0;662.0;1.0
;4079.530193513415;24.0;662.0;
4865.952064362603;4462.0175367621;24.0;662.0;1.0
4344.777043571069;3485.8221940093185;24.0;;1.0
4351.210248786558;3716.1777086340185;24.0;662.0;1.0
4429.795615636556;;24.0;662.0;
4988.468484995377;3898.3930543689626;24.0;662.0;1.0
4724.1629748431105;4397.396200045771;24.0;662.0;1.0
5148.508167051397;4095.802403614298;24.0;662.0;1.0
4721.056761890471;4011.8864508412057;24.0;662.0;
5058.428194929451;;;662.0;1.0
4932.805101650203;3794.764671536312;24.0;662.0;1.0
4464.079613502215;3801.982880223588;24.0;662.0;
;4208.344534451316;24.0;662.0;1.0
4883.395485499852;4404.914404868814;;662.0;1.0
4277.371088223716;3765.520606936664;24.0;662.0;1.0
4670.922004653889;4131.573198552775;24.0;662.0;1.0
4766.9017448117675;3777.9524464500983;24.0;662.0;1.0
4935.368049802075;4189.839713519439;24.0;662.0;1.0
4798.361863248195;;24.0;662.0;1.0
4449.036892948358;4306.073320305762;24.0;662.0;1.0
4499.580043478524;4115.762919522405;24.0;662.0;1.0
5248.312962834871;3934.3332474733556;24.0;662.0;
4343.5529682878705;4134.07588428;;662.0;1.0
4707.265537286836;4328.322301424987;24.0;662.0;1.0
4722.099579957911;3983.9692129349633;24.0;662.0;1.0
4906.546107198718;4187.064305934021;24.0;662.0;1.0
4776.968800436801;4649.820932521712;24.0;662.0;
4443.4449664890335;4292.9126161541535;24.0;662.0;1.0
5411.393887794054;4104.669337812299;24.0;662.0;1.0
;4561.263925944465;24.0;662.0;1.0
4768.788716712794;4274.533061116072;24.0;662.0;1.0
4317.325732019809;3625.785811586843;24.0;662.0;1.0
;3982.7158722428235;24.0;662.0;1.0
4269.976257215743;3855.409542665501;24.0;662.0;1.0
4717.122281952947;3851.3838941083977;24.0;662.0;1.0
;4350.863488870856;24.0;662.0;1.0
;4413.71837673785;24.0;662.0;1.0
4876.869642147151;4824.638347750245;24.0;662.0;1.0
4700.797953542183;4490.404542755617;24.0;662.0;1.0
4774.338500161503;4286.049184482183;24.0;662.0;1.0
4656.427729956958;4341.305815417083;24.0;;1.0
4965.217319183897;;24.0;662.0;1.0
4778.167405653944;4209.6962226609085;24.0;662.0;
4792.043059622507;3905.8110869391094;24.0;662.0;1.0
4710.037306689582;;24.0;662.0;1.0
4861.74232361896;;24.0;;1.0
5041.100995759128;4671.227373479798;24.0;;1.0
4707.763939238822;4500.616825944363;24.0;662.0;1.0
4155.5811251362575;3615.659788540704;;662.0;1.0
5376.907392775047;4076.826395300199;24.0;;1.0
;4195.429114315746;24.0;662.0;1.0
4287.7377291320645;3505.7678747763694;24.0;662.0;1.0
4941.439356021305;4010.0235340630725;24.0;662.0;
4514.121991353608;4434.267313829212;24.0;662.0;1.0
5150.280332888996;4406.7800640419955;24.0;662.0;1.0
4882.988379627711;4143.973589833651;24.0;662.0;1.0
4581.5691214769295;3661.040656109552;24.0;;1.0
4204.343399999375;;24.0;662.0;1.0
4401.128984326954;4339.217551183049;24.0;662.0;1.0
4963.332507275211;4092.2128922378865;;662.0;1.0
4142.7534849980475;3780.0813366941734;24.0;;
4570.594901095352;4391.606932048327;;662.0;
4546.476368885701;4243.120465671166;24.0;662.0;1.0
5057.262447165218;;24.0;662.0;1.0
;;24.0;662.0;1.0
4609.6426802487695;4145.5272445751225;24.0;662.0;1.0
5159.70695503442;4381.757750950202;24.0;;1.0
4874.5877661097775;4124.521382768328;24.0;662.0;1.0
4606.674005501648;3882.772673177655;24.0;662.0;1.0
4746.174668634679;4285.931829307747;;662.0;1.0
4690.015387407906;4356.688955150569;24.0;662.0;1.0
4720.077980125926;4381.004624816351;24.0;;1.0
4759.982193401467;4131.822699849592;24.0;;1.0
4689.2419297517;4233.8763083212225;24.0;662.0;1.0
;3681.740188453868;24.0;662.0;1.0
4572.809319300441;4034.024531995656;24.0;;1.0
5181.492438500689;;24.0;662.0;1.0
;3835.8081214574186;24.0;662.0;1.0
5203.162038597466;4316.259400421913;24.0;;1.0
4736.642345574283;4247.197491699254;24.0;662.0;1.0
;4022.914876642774;24.0;662.0;1.0
4999.529586320692;4165.587526619177;;662.0;1.0
4424.823366509513;4101.814044541839;24.0;662.0;1.0
4290.695312359213;3405.984064719965;;662.0;1.0
4615.987986260822;4499.851491297674;24.0;662.0;1.0
5031.738723031762;4144.991955709379;24.0;662.0;1.0
4304.036601707823;4140.489988571344;24.0;662.0;1.0
4450.900436427955;3517.246110212644;24.0;662.0;1.0
4522.581062475825;3655.588776645457;;662.0;1.0
4802.072318224944;3757.988177537004;24.0;662.0;1.0
4513.487226356778;4221.854547493683;24.0;662.0;1.0
5056.931381424879;4647.772962419599;24.0;662.0;1.0
4711.0696876990205;3849.197953091827;24.0;662.0;1.0
4575.48265754224;4279.132098026678;24.0;662.0;1.0
4550.867296736147;4107.64701774624;24.0;662.0;1.0
;4124.689394893208;24.0;662.0;1.0
5019.4779906608355;4570.977463208157;24.0;662.0;1.0
4321.426061698623;4227.048072353178;24.0;662.0;1.0
4509.370454191209;4359.455112620969;24.0;662.0;1.0
4809.336867963581;4167.818691716899;24.0;662.0;1.0
4735.118710470394;4333.980860019207;24.0;662.0;1.0
4555.31571680815;4023.552722694193;24.0;662.0;1.0
4879.952035711016;4358.120282609837;24.0;662.0;1.0
;3969.579462480918;24.0;;1.0
;3406.531577387978;24.0;662.0;1.0
4882.054774664584;3774.707707281401;24.0;662.0;1.0
5018.278532152645;4282.54868749921;24.0;;1.0
5131.234604060839;3994.2552972381786;24.0;662.0;1.0
4655.683399491849;4298.93034185886;24.0;662.0;1.0
4603.069775128245;4202.151728389927;24.0;662.0;1.0
4851.249397651819;4012.9544654447254;24.0;662.0;1.0
5109.5311066306585;4023.931308387375;24.0;;1.0
4845.2424148080945;3850.195142410975;24.0;662.0;1.0
5099.714343127356;4224.149437898189;24.0;662.0;1.0
4742.75494224177;4309.643552974729;24.0;662.0;
4394.991234326505;4016.886839142455;;662.0;
;4395.749702690364;24.0;662.0;1.0
4420.47709844276;4336.8349117950165;24.0;662.0;1.0
4967.174618550023;4075.666527687998;24.0;662.0;1.0
4906.808631557027;;24.0;662.0;1.0
4385.301261745381;4100.8522605183125;24.0;;1.0
4765.476610548187;4542.340625229496;;662.0;1.0
;4229.891798801003;24.0;662.0;
4477.411177181694;;24.0;662.0;1.0
4967.655317451203;4044.4052447134673;24.0;;1.0
4977.368449169133;4685.566051533788;24.0;662.0;1.0
4307.520799365203;4292.6617104365905;24.0;662.0;1.0
4800.656800039475;4763.830777103425;24.0;662.0;1.0
4280.227091595772;3395.0526521577876;24.0;662.0;1.0
4664.9591755612655;4213.823523513029;24.0;662.0;1.0
4616.272194947669;4127.21153060066;24.0;662.0;1.0
;4182.545769254671;24.0;662.0;1.0
5084.936892793723;;24.0;662.0;1.0
4619.504742860339;4469.155849397504;24.0;662.0;1.0
4768.956458132634;;24.0;662.0;1.0
5061.392902808398;4461.745797571542;24.0;662.0;1.0
;4150.926632334149;24.0;662.0;1.0
;;24.0;662.0;1.0
4507.9393022620125;4191.408364794637;;662.0;
4903.171981712452;4263.650979928542;24.0;662.0;1.0
4764.758978941552;4401.549262905572;24.0;662.0;1.0
4489.99411990583;3669.879455231784;24.0;662.0;1.0
4525.699403408143;4160.7172259718955;24.0;;
5444.226250292559;4299.554839158359;24.0;662.0;1.0
4702.0228382420655;4046.378621201155;24.0;662.0;1.0
4422.238535478905;4115.072607654836;24.0;662.0;1.0
4699.322429898246;4169.887984735524;24.0;662.0;1.0
4948.57117009709;4204.989598321962;24.0;662.0;1.0
4392.206149494583;4185.790368147653;24.0;662.0;1.0
4723.3549335116795;3839.8679063740046;24.0;662.0;1.0
4519.912457004395;4411.886101755709;;662.0;1.0
4953.699417589238;4067.607052499688;24.0;662.0;
4627.980948772415;4043.1956264814917;24.0;662.0;1.0
5203.0766489944845;4381.163227397319;;662.0;1.0
4987.597933605385;3960.4062119333325;24.0;662.0;1.0
4527.7387440258;4019.9980074101727;24.0;662.0;1.0
4491.009438616385;4188.020061419924;24.0;662.0;1.0
4890.851813532363;3884.5510556307613;;662.0;1.0
4842.569718652595;4267.773344534897;24.0;662.0;1.0
4707.660768604843;;24.0;662.0;1.0
4526.215683597884;4275.206949227365;24.0;662.0;1.0
4322.65396701674;4200.302257630115;24.0;662.0;1.0
;4326.791856554863;24.0;662.0;1.0
4638.095836705514;3879.49087709877;24.0;662.0;1.0
4844.674746146607;;24.0;662.0;1.0
4847.592486838366;4590.663584952621;24.0;662.0;1.0
5136.718119804337;4017.321432553738;24.0;662.0;1.0
4694.704743255427;4358.774948448306;;662.0;1.0
;4292.668713587022;24.0;662.0;
4493.187509310951;3949.8281231081396;;662.0;1.0
4742.956148563472;4291.277138528033;24.0;662.0;1.0
4967.980948352607;3802.533653560377;24.0;662.0;1.0
4879.282264210993;4264.336641401285;24.0;662.0;1.0
4490.029188246794;;24.0;662.0;1.0
4733.456015631982;4200.964545379096;24.0;662.0;1.0
4332.884419468236;3448.2971716215266;24.0;662.0;1.0
4702.037430590252;4151.079407890831;24.0;662.0;1.0
5264.40356883412;4572.219472376522;24.0;662.0;1.0
4287.979107518443;3873.5821386933635;24.0;662.0;1.0
4850.383582933149;;24.0;662.0;1.0
4208.558272010217;3343.611708375532;24.0;662.0;
4982.714124254597;4418.307596604412;24.0;662.0;1.0
5190.41204914412;4596.470370708207;24.0;662.0;1.0
4705.016559442225;3777.164749404495;24.0;662.0;1.0
4483.929056069998;4193.517541053113;24.0;662.0;1.0
4797.9665801832525;3959.1646193578304;24.0;662.0;1.0
5404.052088527963;4134.462817524462;24.0;662.0;1.0
4510.292714691382;4451.187827949511;24.0;662.0;1.0
4926.489499152047;4069.2318348492654;;662.0;1.0
4317.179146348864;4142.17052357425;24.0;662.0;1.0
;4355.50455801646;24.0;662.0;1.0
4538.199676107278;4389.164735721218;24.0;662.0;1.0
5169.054800119419;4105.220366429167;24.0;662.0;
4844.757252085887;4203.450611102397;;662.0;1.0
5215.9537429172815;3982.135252006478;;662.0;1.0
4993.747952211746;4304.2729079199025;;662.0;1.0
4618.908689121758;4301.828846327555;;662.0;1.0
4551.6490350861495;3662.848232279595;24.0;662.0;1.0
4643.1353524761225;3793.7781603194903;24.0;662.0;
4951.730947901056;4277.863744638774;24.0;;1.0
4253.809405332939;4200.94780542058;24.0;662.0;1.0
4757.564120763128;4313.88413136201;24.0;662.0;1.0
;4508.392151040778;;662.0;1.0
4626.079808818215;4187.39748480005;24.0;662.0;1.0
4240.486042387866;3497.896177650825;24.0;662.0;1.0
4859.187088262339;4510.254334843698;24.0;662.0;1.0
;3920.7721441686945;24.0;;1.0
4628.885458936082;4507.095356928661;24.0;662.0;1.0
4829.048129185719;4516.224557939343;24.0;662.0;1.0
4830.6188770148;4026.7601598389906;24.0;662.0;1.0
4733.516457280067;;24.0;662.0;1.0
4299.148597935076;4212.244885133991;24.0;662.0;1.0
;3936.339379625026;24.0;662.0;1.0
;4058.0800101008654;24.0;662.0;1.0
4668.599102525114;4242.800900652287;24.0;662.0;1.0
4830.1077626359765;4373.907888657772;24.0;;1.0
4839.081277634954;4308.644343659975;24.0;662.0;1.0
4541.50989652357;;24.0;662.0;1.0
4582.789855345087;4456.435423929484;;662.0;1.0
4708.634870140261;3952.9301954758002;24.0;662.0;1.0
;3828.4403338957127;24.0;662.0;
4750.469011679558;4446.076627727422;24.0;;1.0
4646.737605246429;3996.529383871086;24.0;662.0;1.0
4567.535455538243;4026.641350892769;24.0;662.0;1.0
;;24.0;662.0;
4839.596078556097;4227.016698936021;24.0;662.0;1.0
4353.496372072769;4337.080284590046;24.0;662.0;1.0
5415.122062055868;4037.3270767571375;24.0;662.0;1.0
;;24.0;662.0;1.0
4671.64588155134;4088.0409184919677;24.0;662.0;1.0
5031.5059471619425;4104.501418350867;24.0;662.0;1.0
4509.623165608582;3949.5863217812;24.0;662.0;1.0
4951.656753405084;3893.9220145779313;24.0;662.0;1.0
4030.6000159661853;3226.403729532784;24.0;662.0;1.0
4912.036693376354;4336.305740238446;24.0;662.0;1.0
4421.971138347268;4346.463718807581;24.0;662.0;1.0
4367.932735653583;4218.3326827707215;24.0;662.0;1.0
4934.461181738388;3863.886683647065;24.0;662.0;1.0
4787.616891138794;3976.2723326139785;24.0;662.0;1.0
4271.558275640118;3864.0372741442493;24.0;;1.0
;4331.347276425324;24.0;662.0;1.0
4704.5144377367915;4215.920431296913;24.0;662.0;1.0
4416.585996620634;3953.5132227508307;24.0;662.0;1.0
4798.238946718782;3696.361974735177;24.0;662.0;1.0
4969.328802563705;;24.0;662.0;1.0
4413.311204394304;3572.7227441301084;24.0;662.0;1.0
4846.716244356253;4186.264425219095;24.0;662.0;1.0
4836.989034791473;3815.7387086722815;24.0;;1.0
4375.643734770215;4066.6934871123426;24.0;662.0;
4475.953749532828;3610.3431243304076;24.0;662.0;1.0
4709.379594119713;3869.6733429490623;24.0;662.0;
